postId,inputURL,inputVideoBitrate,codecName
3292724539,https://cdn4.sharechat.com/2215b0f0_1697191374018.qt,2014850,hevc
3292264639,https://cdn4.sharechat.com/1411dc5_1696959129572.qt,3027575,h264
3295189643,https://cdn4.sharechat.com/127b5aa_1697385063047.qt,5019737,hevc
3294509338,https://cdn4.sharechat.com/1c35ab5f_1697346049963.qt,3157815,h264
3294297954,https://cdn4.sharechat.com/23f0d0d1_1697332960938.qt,8730629,hevc
3297413750,https://cdn4.sharechat.com/2f6e84d6_1697589705168.qt,1674145,h264
3295395787,https://cdn4.sharechat.com/da7d0cb_1697417695285.qt,1572891,h264
3297006280,https://cdn4.sharechat.com/306217d0_1697543967822.qt,2645449,h264
3297509335,https://cdn4.sharechat.com/1667105e_1697395454387.qt,7713551,hevc
3297760545,https://cdn4.sharechat.com/187373ec_1697612818548.qt,5022954,hevc
3297178767,https://cdn4.sharechat.com/e307f3e_1697554980249.qt,2963046,hevc
3294107629,https://cdn4.sharechat.com/14a4300f_1697301265437.qt,3235908,h264
3293535690,https://cdn4.sharechat.com/275c0fce_1697263598938.qt,1929127,h264
3297909058,https://cdn4.sharechat.com/263964ef_1697622630375.qt,2473859,h264
3296988484,https://cdn4.sharechat.com/a6faa62_1697542759900.qt,5279022,h264
3295228042,https://cdn4.sharechat.com/78cb914_1697387504244.qt,4995549,hevc
3293771200,https://cdn4.sharechat.com/192ebfad_1697278801133.qt,4640242,hevc
3293084959,https://cdn4.sharechat.com/3607d62c_1697214653755.qt,3061209,h264
3297769243,https://cdn4.sharechat.com/320e4620_1697613378052.qt,5017957,hevc
3297583801,https://cdn4.sharechat.com/11ab370d_1697601904070.qt,2506771,h264
3298312196,https://cdn4.sharechat.com/6a6b36_1697649409540.qt,6546279,h264
3293402232,https://cdn4.sharechat.com/e7fabbd_1697255293536.qt,6167979,h264
3296815436,https://cdn4.sharechat.com/2a521627_1697530917595_sc.qt,2944905,h264
3295998309,https://cdn4.sharechat.com/23f238f0_1697457316688.qt,1662227,h264
3294583272,https://cdn4.sharechat.com/3a6e478a_1697349763024.qt,5005863,hevc
3296335319,https://cdn4.sharechat.com/12c9a1cd_1697480688296.qt,2973966,hevc
3297761508,https://cdn4.sharechat.com/2b92253_1697612879811.qt,5025576,hevc
3296283007,https://cdn4.sharechat.com/2d5bc3bb_1697475904122.qt,6398185,h264
3293083944,https://cdn4.sharechat.com/1c7e5699_1697214594667.qt,1607106,h264
3293859302,https://cdn4.sharechat.com/26042ea_1697285034863.qt,8397768,hevc
3296536021,https://cdn4.sharechat.com/1fdda22e_1697513158119.qt,5824723,h264
3298182879,https://cdn4.sharechat.com/12a3658_1697640860593.qt,3003524,hevc
3294579131,https://cdn4.sharechat.com/22ec2751_1697349563218.qt,4985090,hevc
3298138056,https://cdn4.sharechat.com/1811eb9a_1697638022476.qt,8089326,h264
3294054244,https://cdn4.sharechat.com/2b1a4622_1697297901182.qt,2265472,h264
3298398873,https://cdn4.sharechat.com/2d0d8892_1697665572402.qt,6295657,h264
3298024446,https://cdn4.sharechat.com/e084e79_1697630403178.qt,1915522,h264
3298399127,https://cdn4.sharechat.com/3281df7d_1697665778260.qt,6295657,h264
3297659073,https://cdn4.sharechat.com/b99430d_1697606631813.qt,2122961,hevc
3293403755,https://cdn4.sharechat.com/622d395_1697255392270.qt,8397768,hevc
3297581458,https://cdn4.sharechat.com/334f76d8_1697601749359.qt,2300629,h264
3293085507,https://cdn4.sharechat.com/248826af_1697214688869.qt,1545099,h264
3296585690,https://cdn4.sharechat.com/ada422a_1697516225686_sc.qt,2967967,h264
3295473043,https://cdn4.sharechat.com/221f3cb4_1697423367719.qt,1464547,h264
3297580630,https://cdn4.sharechat.com/2c434792_1697601696626.qt,5036839,hevc
3293472629,https://cdn4.sharechat.com/2be6e98a_1697259746898.qt,2880345,h264
3297205343,https://cdn4.sharechat.com/35c7aa29_1697556676085.qt,4564996,hevc
3293860684,https://cdn4.sharechat.com/2380beaf_1697285125350.qt,8397768,hevc
3297579925,https://cdn4.sharechat.com/18f385a6_1697601646106.qt,2433656,h264
3295296902,https://cdn4.sharechat.com/2de3ad2_1697392678743.qt,4973291,hevc
3297815102,https://cdn4.sharechat.com/2b558336_1697616267292.qt,4232744,hevc
3297914344,https://cdn4.sharechat.com/35bc6518_1697622993541.qt,2491145,h264
3294175592,https://cdn4.sharechat.com/29b579eb_1697305928910.qt,8379406,h264
3298149722,https://cdn4.sharechat.com/28d4f064_1697638779238.qt,1703706,h264
3298144930,https://cdn4.sharechat.com/e1e20df_1697638477035.qt,8134800,h264
3294642105,https://cdn4.sharechat.com/19e4e458_1697352605074.qt,5016333,hevc
3295727228,https://cdn4.sharechat.com/2b904192_1697439132823.qt,3851495,h264
3297471315,https://cdn4.sharechat.com/31fc44e5_1697048256695.qt,2966701,h264
3296970756,https://cdn4.sharechat.com/3861f141_1697541586559.qt,4782525,h264
3294042815,https://cdn4.sharechat.com/abd1ac6_1697297188075.qt,2527060,h264
3295725849,https://cdn4.sharechat.com/6a5a141_1697439042005.qt,2028599,hevc
3297756919,https://cdn4.sharechat.com/1d534c43_1697612584439.qt,3685775,hevc
3292472938,https://cdn4.sharechat.com/d555b73_1697174959395.qt,8473756,hevc
3294746643,https://cdn4.sharechat.com/252dcead_1697358124999.qt,1929127,h264
3297791141,https://cdn4.sharechat.com/2ab53ec4_1697614750396.qt,3996259,hevc
3294621420,https://cdn4.sharechat.com/38acb362_1697351575962.qt,1594198,h264
3297762437,https://cdn4.sharechat.com/8df53b7_1697612940680.qt,5017633,hevc
3298306272,https://cdn4.sharechat.com/3402c968_1697648974802.qt,3889164,h264
3297035697,https://cdn4.sharechat.com/25950fe5_1697545947322.qt,6484078,h264
3297913480,https://cdn4.sharechat.com/1cec87ae_1697622931359.qt,2491145,h264
3293413623,https://cdn4.sharechat.com/d671fee_1697256031439.qt,2600061,h264
3294059459,https://cdn4.sharechat.com/2610cc79_1697298228661.qt,2504527,h264
3294852643,https://cdn4.sharechat.com/1b395171_1697364381580.qt,1132510,hevc
3298013876,https://cdn4.sharechat.com/6155855_1697629717530.qt,7725524,hevc
3294363680,https://cdn4.sharechat.com/20018e15_1697337593097.webm,1710721,vp9
3294503494,https://cdn4.sharechat.com/e386588_1697345744987.webm,7441256,vp9
3292302294,https://cdn4.sharechat.com/1459c62_1697163478995.webm,3297908,vp9
3293951856,https://cdn4.sharechat.com/2a15a4ce_1697291308836.webm,5629311,vp9
3294763504,https://cdn4.sharechat.com/267bacde_1697359081582.webm,2022713,vp9
3294701306,https://cdn4.sharechat.com/211477fa_1697355658825.webm,8243291,vp9
3295498218,https://cdn4.sharechat.com/386965fc_1697425022538.webm,1372267,vp9
3297806878,https://cdn4.sharechat.com/31a7150b_1697538472223.webm,2381532,vp9
3293378687,https://cdn4.sharechat.com/189bc3c8_1697253799072.webm,6609781,vp9
3293515534,https://cdn4.sharechat.com/104b4ee8_1697255264937.webm,6577345,vp9
3295484926,https://cdn4.sharechat.com/261b14ca_1697424154842.webm,2811579,vp9
3298102537,https://cdn4.sharechat.com/259802db_1697635736652.webm,1978512,vp9
3294152669,https://cdn4.sharechat.com/332a9832_1697304360981.webm,1554799,vp9
3292277766,https://cdn4.sharechat.com/18cfd1aa_1697161614288.webm,2072357,vp9
3294935838,https://cdn4.sharechat.com/2df4c700_1697369619753.webm,1734294,vp9
3292284090,https://cdn4.sharechat.com/379205d4_1697162120166.webm,2647767,vp9
3297748087,https://cdn4.sharechat.com/3b2e82fd_1697611978800.webm,4142173,vp9
3293748062,https://cdn4.sharechat.com/2d69c1f_1697276984347.webm,3783922,vp9
3297238903,https://cdn4.sharechat.com/29626bcb_1697558781906.webm,3189302,vp9
3292485136,https://cdn4.sharechat.com/2d0b0cfd_1697175723397.webm,3656699,vp9
3292245524,https://cdn4.sharechat.com/cdc5742_1697159035048.webm,2136902,vp9
3293768229,https://cdn4.sharechat.com/2063ed40_1697278592495.webm,1931788,vp9
3296517601,https://cdn4.sharechat.com/6526af_1697511951083.webm,2294774,vp9
3292790549,https://cdn4.sharechat.com/3e02953_1697196022636.webm,1202166,vp9
3292996809,https://cdn4.sharechat.com/1a381e72_1697209215095.webm,2786080,vp9
3297066473,https://cdn4.sharechat.com/22d8c36e_1697548020316.webm,6604051,vp9
3292483219,https://cdn4.sharechat.com/281ef280_1697175596431.webm,1413598,vp9
3293334163,https://cdn4.sharechat.com/676acd0_1697250706404.webm,4417388,vp9
3292879768,https://cdn4.sharechat.com/17534c27_1697201735121.webm,5226847,vp9
3292293568,https://cdn4.sharechat.com/2da84cb5_1697162805130.webm,1119701,vp9
3297216500,https://cdn4.sharechat.com/16928109_1697557353175.webm,1052950,vp9
3298120312,https://cdn4.sharechat.com/cbe98a4_1697636841200.webm,1138657,vp9
3292587568,https://cdn4.sharechat.com/b4a3ce3_1697182188639.webm,6149856,vp9
3294244027,https://cdn4.sharechat.com/100f94c1_1697321599051.webm,3848899,vp9
3295306962,https://cdn4.sharechat.com/350844f3_1697393738718.webm,2890116,vp9
3292918523,https://cdn4.sharechat.com/128bafa6_1697204234973.webm,4369496,vp9
3292887448,https://cdn4.sharechat.com/1b46eb4e_1697202252690.webm,2253151,vp9
3294495222,https://cdn4.sharechat.com/1a84c8db_1697345303523.webm,4536115,vp9
3294592194,https://cdn4.sharechat.com/1857183b_1697350175024.webm,5375088,vp9
3294320401,https://cdn4.sharechat.com/d9e3e83_1697334647607.webm,6409866,vp9
3295309813,https://cdn4.sharechat.com/40d39f_1697394031711.webm,1417517,vp9
3298241167,https://cdn4.sharechat.com/1e555e6c_1697644534974.webm,1833808,vp9
3292733891,https://cdn4.sharechat.com/2a895208_1697192022334.webm,2911968,vp9
3294113475,https://cdn4.sharechat.com/3f52b5e_1697301635918.webm,2359812,vp9
3294555703,https://cdn4.sharechat.com/38a7b1da_1697348398539.webm,1937668,vp9
3293724422,https://cdn4.sharechat.com/1f5876d1_1697275466222.webm,2616931,vp9
3296478388,https://cdn4.sharechat.com/2ce24361_1697509299204.webm,2541493,vp9
3296109103,https://cdn4.sharechat.com/1fe61f0e_1697464840656.webm,5494896,vp9
3298380583,https://cdn4.sharechat.com/32d409a8_1697657591659.webm,1938387,vp9
3294030571,https://cdn4.sharechat.com/36bf0a16_1697296435387.webm,6125854,vp9
3292287155,https://cdn4.sharechat.com/101d3e33_1697162340499.webm,2819811,vp9
3294456566,https://cdn4.sharechat.com/20d53c77_1697343145725.webm,2383425,vp9
3297410617,https://cdn4.sharechat.com/2d191400_1697589297780.webm,1417265,vp9
3294668453,https://cdn4.sharechat.com/31d31795_1697353943259.webm,4109331,vp9
3294639393,https://cdn4.sharechat.com/1b066bfb_1697352470367.webm,1920660,vp9
3296000611,https://cdn4.sharechat.com/1246f159_1697450510356.webm,5651719,vp9
3294075438,https://cdn4.sharechat.com/35b01838_1697299224228.webm,3649269,vp9
3297103388,https://cdn4.sharechat.com/27074472_1697550460113.webm,2332063,vp9
3295268012,https://cdn4.sharechat.com/261083c0_1697390251527.webm,1708237,vp9
3298071323,https://cdn4.sharechat.com/182ded91_1697633616506.webm,1010729,vp9
3292920291,https://cdn4.sharechat.com/173cfee3_1697204345731.webm,1102123,vp9
3295085640,https://cdn4.sharechat.com/3075fb8e_1697378795380.webm,2274634,vp9
3293101135,https://cdn4.sharechat.com/37fbf3b7_1697215726151.webm,2980025,vp9
3294711102,https://cdn4.sharechat.com/1fbc49a7_1697356177534.webm,2716380,vp9
3294041027,https://cdn4.sharechat.com/3525701a_1697297073627.webm,1103637,vp9
3295669494,https://cdn4.sharechat.com/95f77d1_1697435606142.webm,4344142,vp9
3292553809,https://cdn4.sharechat.com/3a169140_1697180037423.webm,4460153,vp9
3292468413,https://cdn4.sharechat.com/21a7fd59_1697174634270.webm,3208013,vp9
3292465375,https://cdn4.sharechat.com/15045ec4_1697174477512.webm,5574235,vp9
3294253263,https://cdn4.sharechat.com/142687f1_1697326345276.webm,9504427,vp9
3292341933,https://cdn4.sharechat.com/f9f4014_1697166273428.webm,1271834,vp9
3295903653,https://cdn4.sharechat.com/ff31e0e_1697450910709.webm,3118152,vp9
3296409027,https://cdn4.sharechat.com/33a201e9_1697503654004.webm,3255459,vp9
3292460925,https://cdn4.sharechat.com/329b3f32_1697174180645.webm,2459992,vp9
3294524978,https://cdn4.sharechat.com/358c0670_1697346864061.webm,5671236,vp9
3293628199,https://cdn4.sharechat.com/27332794_1697269141889.webm,1480362,vp9
3294515249,https://cdn4.sharechat.com/1f750c20_1697314000886.webm,3188389,vp9
3296639671,https://cdn4.sharechat.com/360adb7b_1697519862478.webm,2625177,vp9
3295302657,https://cdn4.sharechat.com/17d362fc_1697393275817.webm,1032692,vp9
3296275750,https://cdn4.sharechat.com/2bcc913e_1697475336592.webm,3599348,vp9
3293295559,https://cdn4.sharechat.com/5ad78a1_1697247969065.webm,4613600,vp9
3295734601,https://cdn4.sharechat.com/20431e06_1697439610843.webm,1472542,vp9
3292543274,https://cdn4.sharechat.com/e8dc2a1_1697179321458.webm,1792467,vp9
3293330734,https://cdn4.sharechat.com/1573523_1697250454219.webm,1021106,vp9
3294380125,https://cdn4.sharechat.com/10de8467_1697338643822.webm,1374715,vp9
3292835323,https://cdn4.sharechat.com/7c4013b_1697199080192.webm,3154135,vp9
3296875889,https://cdn4.sharechat.com/3a5a19ad_1697534981853.webm,8654497,vp9
3297428985,https://cdn4.sharechat.com/32616609_1697591212517.webm,1050308,vp9
3294191452,https://cdn4.sharechat.com/24e22d06_1697307526752.webm,1783301,vp9
3294050521,https://cdn4.sharechat.com/12b38663_1697297667490.webm,9301933,vp9
3297593063,https://cdn4.sharechat.com/50b95af_1697602487590.webm,5010535,vp9
3295225381,https://cdn4.sharechat.com/3ab6840a_1697387332715.webm,1275621,vp9
3298079346,https://cdn4.sharechat.com/288fa0e9_1697634168939.webm,2233838,vp9
3292886690,https://cdn4.sharechat.com/2328d5f8_1697202203546.webm,5033428,vp9
3297231117,https://cdn4.sharechat.com/19e55d41_1697558275689.webm,2628264,vp9
3295939151,https://cdn4.sharechat.com/1c5e503c_1697453437426.webm,2029889,vp9
3292919605,https://cdn4.sharechat.com/18a06606_1697204301832.webm,1199998,vp9
3295767876,https://cdn4.sharechat.com/11d209cf_1697441804270.webm,5673071,vp9
3295544730,https://cdn4.sharechat.com/3b863fc0_1697427914405.webm,4350850,vp9
3295380158,https://cdn4.sharechat.com/238c8212_1697415994295.webm,1870129,vp9
3297221973,https://cdn4.sharechat.com/245581e1_1697557688876.mp4,1908745,h264
3298388528,https://cdn4.sharechat.com/10c579cd_1697659962900.mp4,2919352,h264
3295461826,https://cdn4.sharechat.com/22c87f08_1697422619624.mp4,3120100,hevc
3294773486,https://cdn4.sharechat.com/b71d2d5_1697359663381.mp4,7541827,h264
3293134575,https://cdn4.sharechat.com/165eeae1_1697218076888.mp4,5462122,hevc
3298356841,https://cdn4.sharechat.com/95d2cd7_1697653495710.mp4,2824868,h264
3292835304,https://cdn4.sharechat.com/1b87c7b1_1697199078477.mp4,4615050,h264
3297728543,https://cdn4.sharechat.com/29407575_1697610808031.mp4,2934452,hevc
3295466829,https://cdn4.sharechat.com/b4334a3_1697422955855.mp4,2055207,h264
3294773540,https://cdn4.sharechat.com/2e51d7c3_1697359666040.mp4,3563176,h264
3296106169,https://cdn4.sharechat.com/23cc8855_1697464656998.mp4,1446499,h264
3293539854,https://cdn4.sharechat.com/2716b06c_1697263854373.mp4,3953511,h264
3296555500,https://cdn4.sharechat.com/1a3c0c70_1697514402357.mp4,2037475,hevc
3294875308,https://cdn4.sharechat.com/2b9eb33f_1696937409192.mp4,5397634,h264
3294545406,https://cdn4.sharechat.com/dcd15a2_1697347898789.mp4,3821687,h264
3293723820,https://cdn4.sharechat.com/1fb55a2a_1697275428011.mp4,5395824,h264
3294700628,https://cdn4.sharechat.com/24023c3b_1697355623417.mp4,2058812,hevc
3296376155,https://cdn4.sharechat.com/attribute_removed_new_3296376155_289741_254523_2257ec98_169749225.mp4,2465481,h264
3296556618,https://cdn4.sharechat.com/23f5bff0_1697514469302.mp4,5453501,h264
3295247594,https://cdn4.sharechat.com/431dccc_1697388775119.mp4,3392298,h264
3295163458,https://cdn4.sharechat.com/d4c0b26_1697383486010.mp4,5278515,h264
3293366451,https://cdn4.sharechat.com/27431858_1697252967476.mp4,3534568,h264
3295012542,https://cdn4.sharechat.com/28c9600e_1697374277190.mp4,3031233,h264
3292687311,https://cdn4.sharechat.com/286fd4d_1697188910453.mp4,2060116,h264
3296862658,https://cdn4.sharechat.com/attribute_removed_new_3296862658_154394_99818_25f483ed_1697534098.mp4,1226326,h264
3294427719,https://cdn4.sharechat.com/1c88a30e_1697341471949.mp4,4637654,h264
3295394113,https://cdn4.sharechat.com/attribute_removed_new_3295394113_885674_756616_16973d76_169741753.mp4,1366455,h264
3298013133,https://cdn4.sharechat.com/12f946cb_1697629676813.mp4,4994809,hevc
3294241424,https://cdn4.sharechat.com/306ec8c_1697319716523.mp4,1206813,h264
3292914213,https://cdn4.sharechat.com/d9980ef_1697203966629.mp4,7879927,h264
3294539888,https://cdn4.sharechat.com/13fef00e_1697347628000.mp4,5286132,h264
3297929916,https://cdn4.sharechat.com/1708f9d3_1697624105190.mp4,4953599,h264
3294761758,https://cdn4.sharechat.com/1c56a761_1697358984495.mp4,5510974,h264
3298164071,https://cdn4.sharechat.com/attribute_removed_new_3298164071_850195_756816_88152e0_1697639677.mp4,1264562,h264
3294826852,https://cdn4.sharechat.com/attribute_removed_new_3294826852_940667_873791_47cdb19_1697362801.mp4,2006281,h264
3295442253,https://cdn4.sharechat.com/8837e19_1697421194050.mp4,2173482,h264
3292625080,https://cdn4.sharechat.com/37df0649_1697184739599.mp4,3112281,h264
3295695247,https://cdn4.sharechat.com/21b66faa_1697437171756.mp4,2030993,h264
3297788989,https://cdn4.sharechat.com/28a56efc_1697614612356.mp4,1780795,h264
3294592288,https://cdn4.sharechat.com/1210a462_1697350193702.mp4,6567359,h264
3295527921,https://cdn4.sharechat.com/1406d5bc_1697426909536.mp4,1588065,h264
3294012692,https://cdn4.sharechat.com/24c040f_1697295316365.mp4,1816917,h264
3297745407,https://cdn4.sharechat.com/attribute_removed_new_3297745407_962439_842527_147d8350_169761184.mp4,5632793,h264
3297115645,https://cdn4.sharechat.com/2cfc5f6e_1697551243525.mp4,1858218,h264
3296027679,https://cdn4.sharechat.com/2d5e8008_1697459312028.mp4,6848429,h264
3293798429,https://cdn4.sharechat.com/2c1cf14a_1697280700780.mp4,4025738,h264
3296570665,https://cdn4.sharechat.com/attribute_removed_new_3296570665_447119_372025_11ea31b5_169751536.mp4,1166379,h264
3293019573,https://cdn4.sharechat.com/34e67503_1697210660863.mp4,1099909,h264
3294391840,https://cdn4.sharechat.com/30b37ff5_1697339398285.mp4,5655906,hevc
3297419005,https://cdn4.sharechat.com/1b3213e9_1697590275679.mp4,1599623,hevc
3298267225,https://cdn4.sharechat.com/10af0549_1697646271768.mp4,3043046,h264
3297778097,https://cdn4.sharechat.com/20a339f_1697613936785.mp4,4754644,h264
3297500515,https://cdn4.sharechat.com/attribute_removed_new_3297500515_928591_699916_f73414a_1697596501.mp4,2535340,h264
3294006704,https://cdn4.sharechat.com/41b1791_1697294938893.mp4,5263214,h264
3294086317,https://cdn4.sharechat.com/2ca31abd_1697299908097.mp4,2901361,hevc
3294363658,https://cdn4.sharechat.com/fd34e53_1697337601963.mp4,3181776,h264
3296018369,https://cdn4.sharechat.com/28588882_1697458717444.mp4,2947758,h264
3298222177,https://cdn4.sharechat.com/attribute_removed_new_3298222177_491634_376944_fef9d03_1697643351.mp4,1118624,h264
3296363493,https://cdn4.sharechat.com/24e71668_1697486073490.mp4,2434281,h264
3295480783,https://cdn4.sharechat.com/2d59dee2_1697423878178.mp4,1353237,h264
3293856344,https://cdn4.sharechat.com/367741f2_1697284836833.mp4,4734154,h264
3294532655,https://cdn4.sharechat.com/attribute_removed_new_3294532655_356384_256757_15cd12f3_169734725.mp4,1454310,h264
3294699358,https://cdn4.sharechat.com/387e8001_1697355560449.mp4,5119745,h264
3296538230,https://cdn4.sharechat.com/1f2f1c54_1697513302550.mp4,1468876,h264
3294480305,https://cdn4.sharechat.com/50700f7_1697344481238.mp4,5527335,h264
3297272044,https://cdn4.sharechat.com/1678c472_1697561012680.mp4,1895425,h264
3298301202,https://cdn4.sharechat.com/attribute_removed_new_3298301202_692387_606060_343bd4f8_169764860.mp4,1178766,h264
3292664637,https://cdn4.sharechat.com/3b76f908_1697187372339.mp4,2033788,h264
3297226782,https://cdn4.sharechat.com/1e4b2a92_1697557992821.mp4,2814090,h264
3296177640,https://cdn4.sharechat.com/attribute_removed_new_3296177640_295885_147106_3a380dfc_169746914.mp4,2331099,h264
3295884135,https://cdn4.sharechat.com/1d1af424_1697449548077.mp4,4545905,h264
3296847293,https://cdn4.sharechat.com/6b5eb08_1697533067032.mp4,8918385,h264
3292450456,https://cdn4.sharechat.com/2f8afe9f_1697173485166.mp4,1573617,h264
3297793784,https://cdn4.sharechat.com/attribute_removed_new_3297793784_37106_934649_2a779018_169761492.mp4,1376087,h264
3297302543,https://cdn4.sharechat.com/attribute_removed_new_3297302543_472799_398365_2f613baa_169756330.mp4,1403871,h264
3294495691,https://cdn4.sharechat.com/7823761_1697345328648.mp4,2516322,h264
3295770327,https://cdn4.sharechat.com/3548484a_1697441966917.mp4,1219805,h264
3294671259,https://cdn4.sharechat.com/attribute_removed_new_3294671259_154483_96809_23fb5ab6_1697354095.mp4,1520964,h264
3292434321,https://cdn4.sharechat.com/attribute_removed_new_3292434321_609016_484298_13144007_169717241.mp4,1221138,h264
3292247512,https://cdn4.sharechat.com/2af5c278_1697159225726.mp4,1499745,h264
3296535122,https://cdn4.sharechat.com/11e7cd39_1697513096304.mp4,4618797,h264
3297661933,https://cdn4.sharechat.com/attribute_removed_new_3297661933_892670_820547_1af8219b_169760681.mp4,2984889,h264
3293150248,https://cdn4.sharechat.com/24004669_1697219338161.mp4,1902854,h264
3292384828,https://cdn4.sharechat.com/45ca094_1697169125445.mp4,5476114,hevc
3292976250,https://cdn4.sharechat.com/624dcf2_1697207925751.mp4,8699000,h264
3296591469,https://cdn4.sharechat.com/75899c4_1697516691914.mp4,2046813,h264
3296703595,https://cdn4.sharechat.com/288b00e1_1697523845933.mp4,1085431,h264
3296226091,https://cdn4.sharechat.com/29fd8_1697472059880.mp4,3438192,h264
3298009005,https://cdn4.sharechat.com/attribute_removed_new_3298009005_571151_492167_35eab5a0_169762944.mp4,2762726,h264
3297669637,https://cdn4.sharechat.com/b54e4b8_1697607282939.mp4,3200610,h264
